holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
No Holiday,296.83,0.0,0.0,32,Clouds,scattered clouds,2013-07-19 06:00:00,5943
No Holiday,297.55,0.0,0.0,32,Clouds,scattered clouds,2013-07-19 07:00:00,6525
No Holiday,298.26,0.0,0.0,32,Clouds,scattered clouds,2013-07-19 08:00:00,5714
No Holiday,300.35,0.0,0.0,36,Clouds,scattered clouds,2013-07-19 09:00:00,5227
No Holiday,301.93,0.0,0.0,36,Clouds,scattered clouds,2013-07-19 10:00:00,4881
No Holiday,303.6,0.0,0.0,36,Clouds,scattered clouds,2013-07-19 11:00:00,5407
No Holiday,304.65,0.0,0.0,8,Clear,sky is clear,2013-07-19 12:00:00,5837
No Holiday,305.35,0.0,0.0,8,Clear,sky is clear,2013-07-19 13:00:00,5781
No Holiday,306.34,0.0,0.0,8,Clear,sky is clear,2013-07-19 14:00:00,5799
No Holiday,306.66,0.0,0.0,0,Clear,sky is clear,2013-07-19 15:00:00,6180
No Holiday,306.33,0.0,0.0,0,Clear,sky is clear,2013-07-19 16:00:00,6327
No Holiday,306.39,0.0,0.0,0,Clear,sky is clear,2013-07-19 17:00:00,5627
No Holiday,305.87,0.0,0.0,0,Clear,sky is clear,2013-07-19 18:00:00,4937
No Holiday,305.52,0.0,0.0,0,Clear,sky is clear,2013-07-19 19:00:00,3807
No Holiday,304.37,0.0,0.0,0,Clear,sky is clear,2013-07-19 20:00:00,3254
No Holiday,303.06,0.0,0.0,8,Clear,sky is clear,2013-07-19 21:00:00,3358
No Holiday,301.86,0.0,0.0,8,Clear,sky is clear,2013-07-19 22:00:00,2920
No Holiday,301.26,0.0,0.0,8,Clear,sky is clear,2013-07-19 23:00:00,2076
No Holiday,301.02,0.0,0.0,24,Clouds,few clouds,2013-07-20 00:00:00,1373
No Holiday,300.94,0.0,0.0,24,Clouds,few clouds,2013-07-20 01:00:00,919
No Holiday,301.12,0.0,0.0,24,Clouds,few clouds,2013-07-20 02:00:00,562
No Holiday,300.31,0.51,0.0,68,Rain,light rain,2013-07-20 03:00:00,436
No Holiday,298.98,0.0,0.0,68,Clouds,broken clouds,2013-07-20 04:00:00,426
No Holiday,297.7,0.0,0.0,68,Clouds,broken clouds,2013-07-20 05:00:00,931
No Holiday,297.56,0.0,0.0,0,Clear,sky is clear,2013-07-20 06:00:00,1581
No Holiday,297.41,0.0,0.0,0,Clear,sky is clear,2013-07-20 07:00:00,2028
No Holiday,297.72,0.0,0.0,0,Clear,sky is clear,2013-07-20 08:00:00,3057
No Holiday,298.02,0.0,0.0,0,Clear,sky is clear,2013-07-20 09:00:00,3838
No Holiday,297.98,0.0,0.0,0,Clear,sky is clear,2013-07-20 10:00:00,4382
No Holiday,298.16,0.0,0.0,0,Clear,sky is clear,2013-07-20 11:00:00,4581
No Holiday,298.86,0.0,0.0,0,Clear,sky is clear,2013-07-20 12:00:00,4639
No Holiday,299.53,0.0,0.0,0,Clear,sky is clear,2013-07-20 13:00:00,4708
No Holiday,300.51,0.0,0.0,0,Clear,sky is clear,2013-07-20 14:00:00,4741
No Holiday,301.13,0.0,0.0,88,Clouds,overcast clouds,2013-07-20 15:00:00,4782
No Holiday,301.04,0.0,0.0,88,Clouds,overcast clouds,2013-07-20 16:00:00,4967
No Holiday,301.13,0.0,0.0,88,Clouds,overcast clouds,2013-07-20 17:00:00,5077
No Holiday,300.78,0.0,0.0,0,Clear,sky is clear,2013-07-20 18:00:00,4534
No Holiday,300.17,0.0,0.0,0,Clear,sky is clear,2013-07-20 19:00:00,3822
No Holiday,299.08,0.0,0.0,0,Clear,sky is clear,2013-07-20 20:00:00,3434
No Holiday,295.65,0.0,0.0,0,Clear,sky is clear,2013-07-20 22:00:00,2781
No Holiday,295.56,0.0,0.0,0,Clear,sky is clear,2013-07-20 23:00:00,2182
No Holiday,293.76,0.0,0.0,0,Rain,light rain,2013-07-21 00:00:00,1595
No Holiday,292.33,0.0,0.0,0,Clear,sky is clear,2013-07-21 01:00:00,946
No Holiday,291.99,0.0,0.0,0,Rain,heavy intensity rain,2013-07-21 02:00:00,692
No Holiday,291.99,0.0,0.0,0,Thunderstorm,thunderstorm,2013-07-21 02:00:00,692
No Holiday,291.59,0.0,0.0,0,Rain,light rain,2013-07-21 03:00:00,451
No Holiday,291.04,0.0,0.0,0,Clear,sky is clear,2013-07-21 04:00:00,329
No Holiday,290.57,0.0,0.0,0,Mist,mist,2013-07-21 05:00:00,553
No Holiday,290.51,0.0,0.0,0,Clear,sky is clear,2013-07-21 06:00:00,869
No Holiday,291.25,0.0,0.0,0,Clear,sky is clear,2013-07-21 07:00:00,1191
No Holiday,292.03,0.0,0.0,0,Clear,sky is clear,2013-07-21 08:00:00,1629
No Holiday,292.94,0.0,0.0,0,Clear,sky is clear,2013-07-21 09:00:00,2572
No Holiday,294.13,0.25,0.0,0,Rain,light rain,2013-07-21 10:00:00,3507
No Holiday,295.14,0.0,0.0,0,Clear,sky is clear,2013-07-21 11:00:00,4036
No Holiday,296.36,0.0,0.0,32,Clouds,scattered clouds,2013-07-21 12:00:00,4505
No Holiday,297.57,0.0,0.0,75,Clouds,broken clouds,2013-07-21 13:00:00,4263
No Holiday,298.05,0.0,0.0,32,Clouds,scattered clouds,2013-07-21 14:00:00,4487
No Holiday,297.8,0.0,0.0,92,Drizzle,light intensity drizzle,2013-07-21 15:00:00,4423
No Holiday,298.24,0.0,0.0,92,Clouds,overcast clouds,2013-07-21 16:00:00,4253
No Holiday,298.25,0.0,0.0,92,Clouds,overcast clouds,2013-07-21 17:00:00,4226
No Holiday,298.25,0.0,0.0,92,Rain,moderate rain,2013-07-21 18:00:00,3864
No Holiday,297.53,0.0,0.0,92,Rain,moderate rain,2013-07-21 19:00:00,3361
No Holiday,296.29,0.0,0.0,75,Clouds,broken clouds,2013-07-21 20:00:00,3131
No Holiday,294.67,0.0,0.0,56,Rain,light rain,2013-07-21 21:00:00,2868
No Holiday,293.61,0.0,0.0,56,Rain,light rain,2013-07-21 22:00:00,1996
No Holiday,292.38,0.0,0.0,56,Rain,light rain,2013-07-21 23:00:00,1307
No Holiday,292.56,0.0,0.0,0,Clear,sky is clear,2013-07-22 00:00:00,683
No Holiday,292.25,0.0,0.0,0,Clear,sky is clear,2013-07-22 01:00:00,499
No Holiday,291.12,0.0,0.0,0,Clear,sky is clear,2013-07-22 02:00:00,291
No Holiday,290.67,0.0,0.0,0,Clear,sky is clear,2013-07-22 03:00:00,330
No Holiday,289.86,0.0,0.0,0,Clear,sky is clear,2013-07-22 04:00:00,839
No Holiday,289.33,0.0,0.0,0,Clear,sky is clear,2013-07-22 05:00:00,2897
No Holiday,289.45,0.0,0.0,0,Clear,sky is clear,2013-07-22 06:00:00,5843
No Holiday,289.05,0.0,0.0,0,Clear,sky is clear,2013-07-22 07:00:00,6144
No Holiday,289.28,0.25,0.0,90,Rain,light rain,2013-07-22 08:00:00,5982
No Holiday,289.28,0.25,0.0,90,Thunderstorm,proximity thunderstorm,2013-07-22 08:00:00,5982
No Holiday,288.32,7.11,0.0,0,Rain,heavy intensity rain,2013-07-22 09:00:00,4916
No Holiday,288.32,7.11,0.0,0,Thunderstorm,thunderstorm with heavy rain,2013-07-22 09:00:00,4916
No Holiday,288.32,7.11,0.0,0,Fog,fog,2013-07-22 09:00:00,4916
No Holiday,288.32,7.11,0.0,0,Drizzle,light intensity drizzle,2013-07-22 09:00:00,4916
No Holiday,289.48,5.97,0.0,0,Rain,heavy intensity rain,2013-07-22 10:00:00,4503
No Holiday,289.48,5.97,0.0,0,Mist,mist,2013-07-22 10:00:00,4503
No Holiday,289.48,5.97,0.0,0,Thunderstorm,thunderstorm with rain,2013-07-22 10:00:00,4503
No Holiday,291.75,0.0,0.0,0,Clear,sky is clear,2013-07-22 11:00:00,4636
No Holiday,293.39,0.0,0.0,0,Clear,sky is clear,2013-07-22 12:00:00,5013
No Holiday,295.87,0.0,0.0,0,Clear,sky is clear,2013-07-22 13:00:00,5193
No Holiday,297.57,0.0,0.0,0,Clear,sky is clear,2013-07-22 14:00:00,5437
No Holiday,298.77,0.0,0.0,0,Clear,sky is clear,2013-07-22 15:00:00,5642
No Holiday,299.14,0.0,0.0,0,Clear,sky is clear,2013-07-22 16:00:00,6403
No Holiday,299.56,0.0,0.0,0,Clear,sky is clear,2013-07-22 17:00:00,5719
No Holiday,299.28,0.0,0.0,0,Clear,sky is clear,2013-07-22 18:00:00,4331
No Holiday,298.8,0.0,0.0,0,Clear,sky is clear,2013-07-22 19:00:00,3404
No Holiday,297.68,0.0,0.0,0,Clear,sky is clear,2013-07-22 20:00:00,2928
No Holiday,295.79,0.0,0.0,1,Clear,sky is clear,2013-07-22 21:00:00,2496
No Holiday,294.38,0.0,0.0,56,Rain,moderate rain,2013-07-23 00:00:00,642
No Holiday,294.12,0.0,0.0,56,Rain,moderate rain,2013-07-23 01:00:00,392
No Holiday,293.66,0.0,0.0,56,Rain,moderate rain,2013-07-23 02:00:00,274
No Holiday,293.05,0.0,0.0,92,Rain,moderate rain,2013-07-23 03:00:00,344
No Holiday,292.85,0.0,0.0,92,Rain,moderate rain,2013-07-23 04:00:00,854
No Holiday,292.99,0.0,0.0,92,Rain,moderate rain,2013-07-23 05:00:00,2922
No Holiday,293.28,0.0,0.0,80,Rain,light rain,2013-07-23 06:00:00,5971
No Holiday,293.27,0.0,0.0,80,Rain,light rain,2013-07-23 07:00:00,6266
No Holiday,293.9,0.0,0.0,80,Rain,light rain,2013-07-23 08:00:00,6265
No Holiday,294.74,0.0,0.0,12,Clouds,few clouds,2013-07-23 09:00:00,5131
No Holiday,296.56,0.0,0.0,12,Clouds,few clouds,2013-07-23 10:00:00,4574
No Holiday,298.25,0.0,0.0,12,Clouds,few clouds,2013-07-23 11:00:00,4932
No Holiday,299.83,0.0,0.0,32,Clouds,scattered clouds,2013-07-23 12:00:00,5365
No Holiday,300.34,0.0,0.0,32,Clouds,scattered clouds,2013-07-23 13:00:00,5248
No Holiday,301.29,0.0,0.0,32,Clouds,scattered clouds,2013-07-23 14:00:00,5660
No Holiday,301.91,0.0,0.0,0,Clear,sky is clear,2013-07-23 15:00:00,6068
No Holiday,301.13,0.0,0.0,0,Clear,sky is clear,2013-07-23 17:00:00,6146
No Holiday,300.13,0.0,0.0,0,Clear,sky is clear,2013-07-23 18:00:00,4555
No Holiday,298.77,0.0,0.0,0,Clear,sky is clear,2013-07-23 19:00:00,3562
No Holiday,297.01,0.0,0.0,0,Clear,sky is clear,2013-07-23 20:00:00,3180
No Holiday,295.29,0.0,0.0,0,Clear,sky is clear,2013-07-23 21:00:00,2903
No Holiday,293.74,0.0,0.0,0,Clear,sky is clear,2013-07-23 22:00:00,1952
No Holiday,292.56,0.0,0.0,0,Clear,sky is clear,2013-07-23 23:00:00,1199
No Holiday,291.56,0.0,0.0,90,Clouds,overcast clouds,2013-07-24 00:00:00,660
No Holiday,290.2,0.0,0.0,1,Clear,sky is clear,2013-07-24 02:00:00,314
No Holiday,290.0,0.0,0.0,40,Clouds,scattered clouds,2013-07-24 03:00:00,364
No Holiday,288.03,0.0,0.0,0,Clear,sky is clear,2013-07-24 05:00:00,2932
No Holiday,287.62,0.0,0.0,1,Clear,sky is clear,2013-07-24 06:00:00,6168
No Holiday,289.29,0.0,0.0,20,Clouds,few clouds,2013-07-24 08:00:00,6184
No Holiday,290.64,0.0,0.0,56,Clouds,broken clouds,2013-07-24 09:00:00,5343
No Holiday,291.78,0.0,0.0,56,Clouds,broken clouds,2013-07-24 10:00:00,4750
No Holiday,292.82,0.0,0.0,56,Clouds,broken clouds,2013-07-24 11:00:00,5049
No Holiday,294.04,0.0,0.0,0,Clear,sky is clear,2013-07-24 12:00:00,5208
No Holiday,294.63,0.0,0.0,0,Clear,sky is clear,2013-07-24 13:00:00,5236
No Holiday,295.8,0.0,0.0,0,Clear,sky is clear,2013-07-24 14:00:00,5626
No Holiday,296.4,0.0,0.0,0,Clear,sky is clear,2013-07-24 15:00:00,6000
No Holiday,296.78,0.0,0.0,0,Clear,sky is clear,2013-07-24 16:00:00,6566
No Holiday,296.78,0.0,0.0,0,Clear,sky is clear,2013-07-24 17:00:00,6155
No Holiday,296.48,0.0,0.0,0,Clear,sky is clear,2013-07-24 18:00:00,4672
No Holiday,296.16,0.0,0.0,0,Clear,sky is clear,2013-07-24 19:00:00,3542
No Holiday,295.09,0.0,0.0,0,Clear,sky is clear,2013-07-24 20:00:00,3156
No Holiday,293.2,0.0,0.0,0,Clear,sky is clear,2013-07-24 21:00:00,2872
No Holiday,291.36,0.0,0.0,0,Clear,sky is clear,2013-07-24 22:00:00,2042
No Holiday,289.89,0.0,0.0,0,Clear,sky is clear,2013-07-24 23:00:00,1248
No Holiday,288.49,0.0,0.0,0,Clear,sky is clear,2013-07-25 00:00:00,706
No Holiday,288.45,0.0,0.0,0,Clear,sky is clear,2013-07-25 01:00:00,427
No Holiday,287.46,0.0,0.0,0,Clear,sky is clear,2013-07-25 02:00:00,310
No Holiday,287.67,0.0,0.0,0,Clear,sky is clear,2013-07-25 03:00:00,345
No Holiday,287.61,0.0,0.0,0,Clear,sky is clear,2013-07-25 04:00:00,870
No Holiday,288.18,0.0,0.0,0,Clear,sky is clear,2013-07-25 05:00:00,2903
No Holiday,288.64,0.0,0.0,0,Clear,sky is clear,2013-07-25 06:00:00,6025
No Holiday,289.11,0.0,0.0,0,Clear,sky is clear,2013-07-25 07:00:00,6331
No Holiday,289.58,0.0,0.0,0,Clear,sky is clear,2013-07-25 08:00:00,6001
No Holiday,290.11,0.0,0.0,0,Clear,sky is clear,2013-07-25 09:00:00,5213
No Holiday,290.65,0.0,0.0,0,Clear,sky is clear,2013-07-25 10:00:00,4727
No Holiday,291.72,0.0,0.0,0,Clear,sky is clear,2013-07-25 11:00:00,5104
No Holiday,292.64,0.0,0.0,8,Clear,sky is clear,2013-07-25 12:00:00,5340
No Holiday,294.42,0.0,0.0,8,Clear,sky is clear,2013-07-25 13:00:00,5433
No Holiday,296.64,0.0,0.0,8,Clear,sky is clear,2013-07-25 14:00:00,5842
No Holiday,297.54,0.0,0.0,88,Clouds,overcast clouds,2013-07-25 15:00:00,6040
No Holiday,297.15,0.0,0.0,32,Clouds,scattered clouds,2013-07-25 16:00:00,6423
No Holiday,297.53,0.0,0.0,32,Clouds,scattered clouds,2013-07-25 17:00:00,6120
No Holiday,297.71,0.0,0.0,64,Clouds,broken clouds,2013-07-25 18:00:00,4758
No Holiday,296.84,0.0,0.0,64,Clouds,broken clouds,2013-07-25 19:00:00,3640
No Holiday,296.07,0.0,0.0,64,Clouds,broken clouds,2013-07-25 20:00:00,3390
No Holiday,294.17,0.0,0.0,64,Clouds,broken clouds,2013-07-25 21:00:00,3153
No Holiday,292.54,0.0,0.0,64,Clouds,broken clouds,2013-07-25 22:00:00,2310
No Holiday,291.62,0.0,0.0,36,Clouds,scattered clouds,2013-07-25 23:00:00,1407
No Holiday,292.11,0.0,0.0,32,Clouds,scattered clouds,2013-07-26 00:00:00,782
No Holiday,292.41,0.0,0.0,32,Rain,light rain,2013-07-26 01:00:00,474
No Holiday,292.21,0.0,0.0,32,Drizzle,light intensity drizzle,2013-07-26 02:00:00,332
No Holiday,292.21,0.0,0.0,32,Rain,moderate rain,2013-07-26 02:00:00,332
No Holiday,291.7,0.25,0.0,32,Rain,light rain,2013-07-26 03:00:00,391
No Holiday,290.7,0.76,0.0,0,Rain,light rain,2013-07-26 04:00:00,781
No Holiday,289.8,0.0,0.0,0,Clear,sky is clear,2013-07-26 05:00:00,2740
No Holiday,289.88,0.0,0.0,0,Clear,sky is clear,2013-07-26 06:00:00,5818
No Holiday,290.56,0.25,0.0,0,Rain,light rain,2013-07-26 07:00:00,6509
No Holiday,291.86,0.0,0.0,0,Clear,sky is clear,2013-07-26 08:00:00,5601
No Holiday,293.54,0.0,0.0,0,Clear,sky is clear,2013-07-26 09:00:00,5174
No Holiday,295.96,0.0,0.0,0,Clear,sky is clear,2013-07-26 10:00:00,4821
No Holiday,298.61,0.0,0.0,0,Clear,sky is clear,2013-07-26 13:00:00,5583
No Holiday,298.19,0.0,0.0,0,Rain,light rain,2013-07-26 14:00:00,5863
No Holiday,297.99,0.25,0.0,92,Rain,light rain,2013-07-26 15:00:00,5975
No Holiday,297.88,0.0,0.0,92,Clouds,overcast clouds,2013-07-26 16:00:00,6040
No Holiday,298.19,0.0,0.0,92,Clouds,overcast clouds,2013-07-26 17:00:00,5346
No Holiday,298.15,0.0,0.0,92,Clouds,overcast clouds,2013-07-26 18:00:00,4634
No Holiday,298.15,0.0,0.0,92,Clouds,overcast clouds,2013-07-26 19:00:00,3807
No Holiday,297.09,0.0,0.0,92,Clouds,overcast clouds,2013-07-26 20:00:00,3140
No Holiday,295.81,0.0,0.0,92,Rain,light rain,2013-07-26 21:00:00,2917
No Holiday,295.63,0.0,0.0,92,Rain,light rain,2013-07-26 22:00:00,2625
No Holiday,294.51,0.0,0.0,92,Rain,light rain,2013-07-26 23:00:00,1929
No Holiday,294.42,0.0,0.0,24,Rain,light rain,2013-07-27 00:00:00,1196
No Holiday,293.28,0.51,0.0,24,Rain,light rain,2013-07-27 01:00:00,770
No Holiday,292.73,0.0,0.0,24,Thunderstorm,proximity thunderstorm,2013-07-27 02:00:00,537
No Holiday,291.46,5.08,0.0,76,Rain,heavy intensity rain,2013-07-27 03:00:00,439
No Holiday,291.46,5.08,0.0,76,Thunderstorm,proximity thunderstorm,2013-07-27 03:00:00,439
No Holiday,291.34,0.0,0.0,76,Clouds,broken clouds,2013-07-27 04:00:00,402
No Holiday,290.0,0.0,0.0,76,Clouds,broken clouds,2013-07-27 05:00:00,919
No Holiday,289.36,0.0,0.0,8,Clear,sky is clear,2013-07-27 06:00:00,1549
No Holiday,288.56,0.0,0.0,8,Clear,sky is clear,2013-07-27 07:00:00,2043
No Holiday,289.23,0.0,0.0,8,Clear,sky is clear,2013-07-27 08:00:00,2854
No Holiday,290.43,0.0,0.0,64,Clouds,broken clouds,2013-07-27 09:00:00,3524
No Holiday,290.19,0.0,0.0,68,Clouds,broken clouds,2013-07-27 10:00:00,4049
No Holiday,291.33,0.0,0.0,68,Clouds,broken clouds,2013-07-27 11:00:00,4218
No Holiday,291.57,0.0,0.0,32,Rain,light rain,2013-07-27 12:00:00,4414
No Holiday,292.78,0.25,0.0,32,Rain,light rain,2013-07-27 13:00:00,4325
No Holiday,291.65,0.25,0.0,32,Rain,light rain,2013-07-27 14:00:00,4591
No Holiday,292.59,0.0,0.0,48,Clouds,scattered clouds,2013-07-27 15:00:00,4418
No Holiday,291.93,0.0,0.0,48,Clouds,scattered clouds,2013-07-27 16:00:00,4377
No Holiday,291.45,0.0,0.0,48,Clouds,scattered clouds,2013-07-27 17:00:00,4035
No Holiday,290.65,0.0,0.0,92,Rain,light rain,2013-07-27 18:00:00,3948
No Holiday,289.65,0.0,0.0,92,Clouds,overcast clouds,2013-07-27 19:00:00,3189
No Holiday,289.36,0.0,0.0,92,Clouds,overcast clouds,2013-07-27 20:00:00,2929
No Holiday,288.22,0.0,0.0,88,Clouds,overcast clouds,2013-07-27 21:00:00,2926
No Holiday,287.62,0.0,0.0,88,Clouds,overcast clouds,2013-07-27 22:00:00,2635
No Holiday,286.52,0.0,0.0,88,Clouds,overcast clouds,2013-07-27 23:00:00,2031
No Holiday,285.91,0.0,0.0,92,Clouds,overcast clouds,2013-07-28 00:00:00,1371
No Holiday,285.38,0.0,0.0,92,Clouds,overcast clouds,2013-07-28 01:00:00,822
No Holiday,284.94,0.0,0.0,92,Clouds,overcast clouds,2013-07-28 02:00:00,565
No Holiday,284.67,0.0,0.0,48,Clouds,scattered clouds,2013-07-28 03:00:00,393
No Holiday,284.45,0.0,0.0,90,Drizzle,drizzle,2013-07-28 04:00:00,318
No Holiday,284.13,0.0,0.0,48,Clouds,scattered clouds,2013-07-28 05:00:00,542
No Holiday,284.05,0.0,0.0,48,Clouds,scattered clouds,2013-07-28 06:00:00,870
No Holiday,284.2,0.0,0.0,48,Clouds,scattered clouds,2013-07-28 07:00:00,1137
No Holiday,284.93,0.0,0.0,48,Clouds,scattered clouds,2013-07-28 08:00:00,1723
No Holiday,286.54,0.0,0.0,0,Clear,sky is clear,2013-07-28 09:00:00,2431
No Holiday,288.07,0.0,0.0,0,Clear,sky is clear,2013-07-28 10:00:00,3336
No Holiday,287.99,0.0,0.0,0,Rain,light rain,2013-07-28 11:00:00,3741
No Holiday,286.09,0.25,0.0,48,Rain,light rain,2013-07-28 12:00:00,4253
No Holiday,286.09,0.25,0.0,48,Drizzle,light intensity drizzle,2013-07-28 12:00:00,4253
No Holiday,287.12,0.0,0.0,48,Rain,light rain,2013-07-28 13:00:00,4592
No Holiday,288.26,0.51,0.0,48,Rain,light rain,2013-07-28 14:00:00,4706
No Holiday,288.34,0.25,0.0,76,Rain,moderate rain,2013-07-28 15:00:00,4625
No Holiday,288.49,0.0,0.0,76,Drizzle,light intensity drizzle,2013-07-28 16:00:00,4601
No Holiday,289.4,0.0,0.0,76,Clouds,broken clouds,2013-07-28 17:00:00,4478
No Holiday,288.86,0.0,0.0,92,Clouds,overcast clouds,2013-07-28 18:00:00,4033
No Holiday,288.31,0.0,0.0,92,Clouds,overcast clouds,2013-07-28 19:00:00,3504
No Holiday,287.8,0.51,0.0,92,Rain,light rain,2013-07-28 20:00:00,3204
No Holiday,287.12,0.25,0.0,48,Rain,light rain,2013-07-28 21:00:00,2910
No Holiday,286.47,0.25,0.0,48,Rain,light rain,2013-07-28 22:00:00,2025
No Holiday,285.69,0.0,0.0,48,Clouds,scattered clouds,2013-07-28 23:00:00,1387
No Holiday,285.24,0.0,0.0,32,Clouds,scattered clouds,2013-07-29 00:00:00,739
No Holiday,285.55,0.0,0.0,32,Clouds,scattered clouds,2013-07-29 01:00:00,468
No Holiday,285.35,0.0,0.0,32,Clouds,scattered clouds,2013-07-29 02:00:00,324
No Holiday,284.4,0.0,0.0,76,Clouds,broken clouds,2013-07-29 03:00:00,345
No Holiday,283.99,0.0,0.0,76,Clouds,broken clouds,2013-07-29 04:00:00,846
No Holiday,284.02,0.0,0.0,76,Clouds,broken clouds,2013-07-29 05:00:00,2833
No Holiday,283.69,0.0,0.0,0,Clear,sky is clear,2013-07-29 06:00:00,5951
No Holiday,283.7,0.0,0.0,0,Clear,sky is clear,2013-07-29 07:00:00,6505
No Holiday,284.58,0.0,0.0,0,Clear,sky is clear,2013-07-29 08:00:00,5920
No Holiday,285.41,0.0,0.0,8,Clear,sky is clear,2013-07-29 09:00:00,4986
No Holiday,288.06,0.0,0.0,8,Clear,sky is clear,2013-07-29 10:00:00,4475
No Holiday,290.15,0.0,0.0,0,Clear,sky is clear,2013-07-29 12:00:00,4998
No Holiday,291.91,0.0,0.0,12,Clouds,few clouds,2013-07-29 13:00:00,5031
No Holiday,292.95,0.0,0.0,12,Clouds,few clouds,2013-07-29 14:00:00,5356
No Holiday,293.66,0.0,0.0,12,Clouds,few clouds,2013-07-29 15:00:00,5758
No Holiday,294.37,0.0,0.0,12,Clouds,few clouds,2013-07-29 16:00:00,6303
No Holiday,295.34,0.0,0.0,12,Clouds,few clouds,2013-07-29 17:00:00,5905
No Holiday,294.81,0.0,0.0,0,Clear,sky is clear,2013-07-29 18:00:00,4322
No Holiday,294.2,0.0,0.0,0,Clear,sky is clear,2013-07-29 19:00:00,3391
No Holiday,293.04,0.0,0.0,0,Clear,sky is clear,2013-07-29 20:00:00,2868
No Holiday,290.86,0.0,0.0,32,Clouds,scattered clouds,2013-07-29 21:00:00,2574
No Holiday,288.55,0.0,0.0,32,Clouds,scattered clouds,2013-07-29 22:00:00,1736
No Holiday,286.06,0.0,0.0,1,Clear,sky is clear,2013-07-29 23:00:00,1196
No Holiday,284.87,0.0,0.0,12,Clouds,few clouds,2013-07-30 01:00:00,411
No Holiday,284.28,0.0,0.0,12,Clouds,few clouds,2013-07-30 02:00:00,283
No Holiday,284.29,0.0,0.0,0,Mist,mist,2013-07-30 03:00:00,377
No Holiday,284.04,0.0,0.0,0,Clear,sky is clear,2013-07-30 04:00:00,819
No Holiday,283.76,0.0,0.0,0,Clear,sky is clear,2013-07-30 05:00:00,2856
No Holiday,283.17,0.0,0.0,0,Clear,sky is clear,2013-07-30 06:00:00,6011
No Holiday,284.16,0.0,0.0,0,Mist,mist,2013-07-30 07:00:00,6721
No Holiday,287.38,0.0,0.0,0,Clear,sky is clear,2013-07-30 08:00:00,5794
No Holiday,289.9,0.0,0.0,20,Clouds,few clouds,2013-07-30 09:00:00,5161
No Holiday,292.55,0.0,0.0,20,Clouds,few clouds,2013-07-30 10:00:00,4578
No Holiday,294.06,0.0,0.0,20,Clouds,few clouds,2013-07-30 11:00:00,5025
No Holiday,295.21,0.0,0.0,0,Clear,sky is clear,2013-07-30 12:00:00,5353
No Holiday,295.93,0.0,0.0,0,Clear,sky is clear,2013-07-30 13:00:00,5244
No Holiday,297.39,1.02,0.0,0,Rain,moderate rain,2013-07-30 15:00:00,5907
No Holiday,297.26,0.0,0.0,0,Clear,sky is clear,2013-07-30 16:00:00,7070
No Holiday,297.19,0.0,0.0,0,Clear,sky is clear,2013-07-30 17:00:00,6760
No Holiday,297.03,0.0,0.0,24,Clouds,few clouds,2013-07-30 18:00:00,5025
No Holiday,295.96,0.0,0.0,24,Clouds,few clouds,2013-07-30 19:00:00,3450
No Holiday,294.82,0.0,0.0,24,Clouds,few clouds,2013-07-30 20:00:00,3015
No Holiday,293.6,0.0,0.0,80,Clouds,broken clouds,2013-07-30 21:00:00,2657
No Holiday,293.06,0.0,0.0,80,Clouds,broken clouds,2013-07-30 22:00:00,1814
No Holiday,292.1,0.0,0.0,80,Rain,light rain,2013-07-30 23:00:00,1204
No Holiday,292.1,0.0,0.0,80,Drizzle,light intensity drizzle,2013-07-30 23:00:00,1204
No Holiday,291.64,0.0,0.0,64,Rain,heavy intensity rain,2013-07-31 00:00:00,666
No Holiday,291.64,0.0,0.0,64,Drizzle,light intensity drizzle,2013-07-31 00:00:00,666
No Holiday,290.65,0.76,0.0,64,Rain,moderate rain,2013-07-31 01:00:00,402
No Holiday,290.65,0.76,0.0,64,Drizzle,drizzle,2013-07-31 01:00:00,402
No Holiday,290.4,0.51,0.0,64,Rain,light rain,2013-07-31 02:00:00,287
No Holiday,289.91,1.52,0.0,80,Rain,moderate rain,2013-07-31 04:00:00,822
No Holiday,289.91,1.52,0.0,80,Mist,mist,2013-07-31 04:00:00,822
No Holiday,290.12,0.38,0.0,80,Rain,moderate rain,2013-07-31 05:00:00,2956
No Holiday,290.12,0.38,0.0,80,Mist,mist,2013-07-31 05:00:00,2956
No Holiday,290.12,0.38,0.0,80,Drizzle,light intensity drizzle,2013-07-31 05:00:00,2956
No Holiday,289.86,0.51,0.0,92,Rain,light rain,2013-07-31 06:00:00,6289
No Holiday,289.86,0.51,0.0,92,Drizzle,drizzle,2013-07-31 06:00:00,6289
No Holiday,289.82,0.51,0.0,92,Rain,light rain,2013-07-31 07:00:00,6866
No Holiday,289.82,0.51,0.0,92,Drizzle,drizzle,2013-07-31 07:00:00,6866
No Holiday,289.82,0.51,0.0,92,Mist,mist,2013-07-31 07:00:00,6866
No Holiday,290.18,0.38,0.0,92,Rain,light rain,2013-07-31 08:00:00,6015
No Holiday,290.18,0.38,0.0,92,Mist,mist,2013-07-31 08:00:00,6015
No Holiday,290.3,0.51,0.0,92,Rain,light rain,2013-07-31 09:00:00,5233
No Holiday,290.3,0.51,0.0,92,Mist,mist,2013-07-31 09:00:00,5233
No Holiday,290.98,0.25,0.0,92,Rain,light rain,2013-07-31 10:00:00,4800
No Holiday,290.98,0.25,0.0,92,Mist,mist,2013-07-31 10:00:00,4800
